nfile,length,label,reliability
slice_002982.wav,4.0,1,1.0
slice_002983.wav,4.0,1,1.0
slice_002984.wav,4.0,1,1.0
slice_002985.wav,4.0,1,1.0
slice_002986.wav,4.0,1,1.0
slice_002987.wav,4.0,1,1.0
slice_002988.wav,4.0,1,1.0
slice_002989.wav,4.0,1,1.0
slice_002990.wav,4.0,1,1.0
slice_002991.wav,4.0,1,1.0
slice_002992.wav,4.0,1,1.0
slice_002993.wav,4.0,1,1.0
slice_002994.wav,4.0,1,1.0
slice_002995.wav,4.0,1,1.0
slice_002996.wav,4.0,1,1.0
slice_002997.wav,4.0,1,1.0
slice_002998.wav,4.0,1,1.0
slice_002999.wav,4.0,1,1.0
slice_003000.wav,4.0,1,1.0
slice_003001.wav,4.0,1,1.0
slice_003002.wav,4.0,1,1.0
slice_003003.wav,4.0,1,1.0
slice_003004.wav,4.0,1,1.0
slice_003005.wav,4.0,1,1.0
slice_003006.wav,4.0,1,1.0
slice_003007.wav,4.0,1,1.0
slice_003008.wav,4.0,1,1.0
slice_003009.wav,4.0,1,1.0
slice_003010.wav,4.0,1,1.0
slice_003011.wav,4.0,1,1.0
slice_003012.wav,4.0,1,1.0
slice_003013.wav,4.0,1,1.0
slice_003014.wav,4.0,1,1.0
slice_003015.wav,4.0,1,1.0
slice_003016.wav,4.0,1,1.0
slice_003017.wav,4.0,1,1.0
slice_003018.wav,4.0,1,1.0
slice_003019.wav,4.0,1,1.0
slice_003020.wav,4.0,1,1.0
slice_003021.wav,4.0,1,1.0
slice_003022.wav,4.0,1,1.0
slice_003023.wav,4.0,1,1.0
slice_003024.wav,4.0,1,1.0
slice_003025.wav,4.0,1,1.0
slice_003026.wav,4.0,1,1.0
slice_003027.wav,4.0,1,1.0
slice_003028.wav,4.0,1,1.0
slice_003029.wav,4.0,1,1.0
slice_003030.wav,4.0,1,1.0
slice_003031.wav,4.0,1,1.0
slice_003032.wav,4.0,1,1.0
slice_003033.wav,4.0,1,1.0
slice_003034.wav,4.0,1,1.0
slice_003035.wav,4.0,1,1.0
slice_003036.wav,4.0,1,1.0
slice_003037.wav,4.0,1,1.0
slice_003038.wav,4.0,1,1.0
slice_003039.wav,4.0,1,1.0
slice_003040.wav,4.0,1,1.0
slice_003041.wav,4.0,1,1.0
slice_003042.wav,4.0,1,1.0
slice_003043.wav,4.0,1,1.0
slice_003044.wav,4.0,1,1.0
slice_003045.wav,4.0,1,1.0
slice_003046.wav,4.0,1,1.0
slice_003047.wav,4.0,1,1.0
slice_003048.wav,4.0,1,1.0
slice_003049.wav,4.0,1,1.0
slice_003050.wav,4.0,1,1.0
slice_003051.wav,4.0,1,1.0
slice_003052.wav,4.0,1,1.0
slice_003053.wav,4.0,1,1.0
slice_003054.wav,4.0,1,1.0
slice_003055.wav,4.0,1,1.0
slice_003056.wav,4.0,1,1.0
slice_003057.wav,4.0,1,1.0
slice_003058.wav,4.0,1,1.0
slice_003059.wav,4.0,1,1.0
slice_003060.wav,4.0,1,1.0
slice_003061.wav,4.0,1,1.0
slice_003062.wav,4.0,1,1.0
slice_003063.wav,4.0,1,1.0
slice_003064.wav,4.0,1,1.0
slice_003065.wav,4.0,1,1.0
slice_003066.wav,4.0,1,1.0
slice_003067.wav,4.0,1,1.0
slice_003068.wav,4.0,1,1.0
slice_003069.wav,4.0,1,1.0
slice_003070.wav,4.0,1,1.0
slice_003071.wav,4.0,1,1.0
slice_003072.wav,4.0,1,1.0
slice_003073.wav,4.0,1,1.0
slice_003074.wav,4.0,1,1.0
slice_003075.wav,4.0,1,1.0
slice_003076.wav,4.0,1,1.0
slice_003077.wav,4.0,1,1.0
slice_003078.wav,4.0,1,1.0
slice_003079.wav,4.0,1,1.0
slice_003080.wav,4.0,1,1.0
slice_003081.wav,4.0,1,1.0
slice_003082.wav,4.0,1,1.0
slice_003083.wav,4.0,1,1.0
slice_003084.wav,4.0,1,1.0
slice_003085.wav,4.0,1,1.0
slice_003086.wav,4.0,1,1.0
slice_003087.wav,4.0,1,1.0
slice_003088.wav,4.0,1,1.0
slice_003089.wav,4.0,1,1.0
slice_003090.wav,4.0,1,1.0
slice_003091.wav,4.0,1,1.0
slice_003092.wav,4.0,1,1.0
slice_003093.wav,4.0,1,1.0
slice_003094.wav,4.0,1,1.0
slice_003095.wav,4.0,1,1.0
slice_003096.wav,4.0,1,1.0
slice_003097.wav,4.0,1,1.0
slice_003098.wav,4.0,1,1.0
slice_003099.wav,4.0,1,1.0
slice_003100.wav,4.0,1,1.0
slice_003101.wav,4.0,1,1.0
slice_003102.wav,4.0,1,1.0
slice_003103.wav,4.0,1,1.0
slice_003104.wav,4.0,1,1.0
slice_003105.wav,4.0,1,1.0
slice_003106.wav,4.0,1,1.0
slice_003107.wav,4.0,1,1.0
slice_003108.wav,4.0,1,1.0
slice_003109.wav,4.0,1,1.0
slice_003110.wav,4.0,1,1.0
slice_003111.wav,4.0,1,1.0
slice_003112.wav,4.0,1,1.0
slice_003113.wav,4.0,1,1.0
slice_003114.wav,4.0,1,1.0
slice_003115.wav,4.0,1,1.0
slice_003116.wav,4.0,1,1.0
slice_003117.wav,4.0,1,1.0
slice_003118.wav,4.0,1,1.0
slice_003119.wav,4.0,1,1.0
slice_003120.wav,4.0,1,1.0
slice_003121.wav,4.0,1,1.0
slice_003122.wav,4.0,1,1.0
slice_003123.wav,4.0,1,1.0
slice_003124.wav,4.0,1,1.0
slice_003125.wav,4.0,1,1.0
slice_003126.wav,4.0,1,1.0
slice_003127.wav,4.0,1,1.0
slice_003128.wav,4.0,1,1.0
slice_003129.wav,4.0,1,1.0
slice_003130.wav,4.0,1,1.0
slice_003131.wav,4.0,1,1.0
slice_003132.wav,4.0,1,1.0
slice_003133.wav,4.0,1,1.0
slice_003134.wav,4.0,1,1.0
slice_003135.wav,4.0,1,1.0
slice_003136.wav,4.0,1,1.0
slice_003137.wav,4.0,1,1.0
slice_003138.wav,4.0,1,1.0
slice_003139.wav,4.0,1,1.0
slice_003140.wav,4.0,1,1.0
slice_003141.wav,4.0,1,1.0
slice_003142.wav,4.0,1,1.0
slice_003143.wav,4.0,1,1.0
slice_003144.wav,4.0,1,1.0
slice_003145.wav,4.0,1,1.0
slice_003146.wav,4.0,1,1.0
slice_003147.wav,4.0,1,1.0
slice_003148.wav,4.0,1,1.0
slice_003149.wav,4.0,1,1.0
slice_003150.wav,4.0,1,1.0
slice_003151.wav,4.0,1,1.0
slice_003152.wav,4.0,1,1.0
slice_003153.wav,4.0,1,1.0
slice_003154.wav,4.0,1,1.0
slice_003155.wav,4.0,1,1.0
slice_003156.wav,4.0,1,1.0
slice_003157.wav,4.0,1,1.0
slice_003158.wav,4.0,1,1.0
slice_003159.wav,4.0,1,1.0
slice_003160.wav,4.0,1,1.0
slice_003161.wav,4.0,1,1.0
slice_003162.wav,4.0,1,1.0
slice_003163.wav,4.0,1,1.0
slice_003164.wav,4.0,1,1.0
slice_003165.wav,4.0,1,1.0
slice_003166.wav,4.0,1,1.0
slice_003167.wav,4.0,1,1.0
slice_003168.wav,4.0,1,1.0
slice_003169.wav,4.0,1,1.0
slice_003170.wav,4.0,1,1.0
slice_003171.wav,4.0,1,1.0
slice_003172.wav,4.0,1,1.0
slice_003173.wav,4.0,1,1.0
slice_003174.wav,4.0,1,1.0
slice_003175.wav,4.0,1,1.0
slice_003176.wav,4.0,1,1.0
slice_003177.wav,4.0,1,1.0
slice_003178.wav,4.0,1,1.0
slice_003179.wav,4.0,1,1.0
slice_003180.wav,4.0,1,1.0
slice_003181.wav,4.0,1,1.0
slice_003182.wav,4.0,1,1.0
slice_003183.wav,4.0,1,1.0
slice_003184.wav,4.0,1,1.0
slice_003185.wav,4.0,1,1.0
slice_003186.wav,4.0,1,1.0
slice_003187.wav,4.0,1,1.0
slice_003188.wav,4.0,1,1.0
slice_003189.wav,4.0,1,1.0
slice_003190.wav,4.0,1,1.0
slice_003191.wav,4.0,1,1.0
slice_003192.wav,4.0,1,1.0
slice_003193.wav,4.0,1,1.0
slice_003194.wav,4.0,1,1.0
slice_003195.wav,4.0,1,1.0
slice_003196.wav,4.0,1,1.0
slice_003197.wav,4.0,1,1.0
slice_003198.wav,4.0,1,1.0
slice_003199.wav,4.0,1,1.0
slice_003200.wav,4.0,1,1.0
slice_003201.wav,4.0,1,1.0
slice_003202.wav,4.0,1,1.0
slice_003203.wav,4.0,1,1.0
slice_003204.wav,4.0,1,1.0
slice_003205.wav,4.0,1,1.0
slice_003206.wav,4.0,1,1.0
slice_003207.wav,4.0,1,1.0
slice_003208.wav,4.0,1,1.0
slice_003209.wav,4.0,1,1.0
slice_003210.wav,4.0,1,1.0
slice_003211.wav,4.0,1,1.0
slice_003212.wav,4.0,1,1.0
slice_003213.wav,4.0,1,1.0
slice_003214.wav,4.0,1,1.0
slice_003215.wav,4.0,1,1.0
slice_003216.wav,4.0,1,1.0
slice_003217.wav,4.0,1,1.0
slice_003218.wav,4.0,1,1.0
slice_003219.wav,4.0,1,1.0
slice_003220.wav,4.0,1,1.0
slice_003221.wav,4.0,1,1.0
slice_003222.wav,4.0,1,1.0
slice_003223.wav,4.0,1,1.0
slice_003224.wav,4.0,1,1.0
slice_003225.wav,4.0,1,1.0
slice_003226.wav,4.0,1,1.0
slice_003227.wav,4.0,1,1.0
slice_003228.wav,4.0,1,1.0
slice_003229.wav,4.0,1,1.0
slice_003230.wav,4.0,1,1.0
slice_003231.wav,4.0,1,1.0
slice_003232.wav,4.0,1,1.0
slice_003233.wav,4.0,1,1.0
slice_003234.wav,4.0,1,1.0
slice_003235.wav,4.0,1,1.0
slice_003236.wav,4.0,1,1.0
slice_003237.wav,4.0,1,1.0
slice_003238.wav,4.0,1,1.0
slice_003239.wav,4.0,1,1.0
slice_003240.wav,4.0,1,1.0
slice_003241.wav,4.0,1,1.0
slice_003242.wav,4.0,1,1.0
slice_003243.wav,4.0,1,1.0
slice_003244.wav,4.0,1,1.0
slice_003245.wav,4.0,1,1.0
slice_003246.wav,4.0,1,1.0
slice_003247.wav,4.0,1,1.0
slice_003248.wav,4.0,1,1.0
slice_003249.wav,4.0,1,1.0
slice_003250.wav,4.0,1,1.0
slice_003251.wav,4.0,1,1.0
slice_003252.wav,4.0,1,1.0
slice_003253.wav,4.0,1,1.0
slice_003254.wav,4.0,1,1.0
slice_003255.wav,4.0,1,1.0
slice_003256.wav,4.0,1,1.0
slice_003257.wav,4.0,1,1.0
slice_003258.wav,4.0,1,1.0
slice_003259.wav,4.0,1,1.0
slice_003260.wav,4.0,1,1.0
slice_003261.wav,4.0,1,1.0
slice_003262.wav,4.0,1,1.0
slice_003263.wav,4.0,1,1.0
slice_003264.wav,4.0,1,1.0
slice_003265.wav,4.0,1,1.0
slice_003266.wav,4.0,1,1.0
slice_003267.wav,4.0,1,1.0
slice_003268.wav,4.0,1,1.0
slice_003269.wav,4.0,1,1.0
slice_003270.wav,4.0,1,1.0
slice_003271.wav,4.0,1,1.0
slice_003272.wav,4.0,1,1.0
slice_003273.wav,4.0,1,1.0
slice_003274.wav,4.0,1,1.0
slice_003275.wav,4.0,1,1.0
slice_003276.wav,4.0,1,1.0
slice_003277.wav,4.0,1,1.0
slice_003278.wav,4.0,1,1.0
slice_003279.wav,4.0,1,1.0
slice_003280.wav,4.0,1,1.0
slice_003281.wav,4.0,1,1.0
slice_003282.wav,4.0,1,1.0
slice_003283.wav,4.0,1,1.0
slice_003284.wav,4.0,1,1.0
slice_003285.wav,4.0,1,1.0
slice_003286.wav,4.0,1,1.0
slice_003287.wav,4.0,1,1.0
slice_003288.wav,4.0,1,1.0
slice_003289.wav,4.0,1,1.0
slice_003290.wav,4.0,1,1.0
slice_003291.wav,4.0,1,1.0
slice_003292.wav,4.0,1,1.0
slice_003293.wav,4.0,1,1.0
slice_003294.wav,4.0,1,1.0
slice_003295.wav,4.0,1,1.0
slice_003296.wav,4.0,1,1.0
slice_003297.wav,4.0,1,1.0
slice_003298.wav,4.0,1,1.0
slice_003299.wav,4.0,1,1.0
slice_003300.wav,4.0,1,1.0
slice_003301.wav,4.0,1,1.0
slice_003302.wav,4.0,1,1.0
slice_003303.wav,4.0,1,1.0
slice_003304.wav,4.0,1,1.0
slice_003305.wav,4.0,1,1.0
slice_003306.wav,4.0,1,1.0
slice_003307.wav,4.0,1,1.0
slice_003308.wav,4.0,1,1.0
slice_003309.wav,4.0,1,1.0
slice_003310.wav,4.0,1,1.0
slice_003311.wav,4.0,1,1.0
slice_003312.wav,4.0,1,1.0
slice_003313.wav,4.0,1,1.0
slice_003314.wav,4.0,1,1.0
slice_003315.wav,4.0,1,1.0
slice_003316.wav,4.0,1,1.0
slice_003317.wav,4.0,1,1.0
slice_003318.wav,4.0,1,1.0
slice_003319.wav,4.0,1,1.0
slice_003320.wav,4.0,1,1.0
slice_003321.wav,4.0,1,1.0
slice_003322.wav,4.0,1,1.0
slice_003323.wav,4.0,1,1.0
slice_003324.wav,4.0,1,1.0
slice_003325.wav,4.0,1,1.0
slice_003326.wav,4.0,1,1.0
slice_003327.wav,4.0,1,1.0
slice_003328.wav,4.0,1,1.0
slice_003329.wav,4.0,1,1.0
slice_003330.wav,4.0,1,1.0
slice_003331.wav,4.0,1,1.0
slice_003332.wav,4.0,1,1.0
slice_003333.wav,4.0,1,1.0
slice_003334.wav,4.0,1,1.0
slice_003335.wav,4.0,1,1.0
slice_003336.wav,4.0,1,1.0
slice_003337.wav,4.0,1,1.0
slice_003338.wav,4.0,1,1.0
slice_003339.wav,4.0,1,1.0
slice_003340.wav,4.0,1,1.0
slice_003341.wav,4.0,1,1.0
slice_003342.wav,4.0,1,1.0
slice_003343.wav,4.0,1,1.0
slice_003344.wav,4.0,1,1.0
slice_003345.wav,4.0,1,1.0
slice_003346.wav,4.0,1,1.0
slice_003347.wav,4.0,1,1.0
slice_003348.wav,4.0,1,1.0
slice_003349.wav,4.0,1,1.0
slice_003350.wav,4.0,1,1.0
slice_003351.wav,4.0,1,1.0
slice_003352.wav,4.0,1,1.0
slice_003353.wav,4.0,1,1.0
slice_003354.wav,4.0,1,1.0
slice_003355.wav,4.0,1,1.0
slice_003356.wav,4.0,1,1.0
slice_003357.wav,4.0,1,1.0
slice_003358.wav,4.0,1,1.0
slice_003359.wav,4.0,1,1.0
slice_003360.wav,4.0,1,1.0
slice_003361.wav,4.0,1,1.0
slice_003362.wav,4.0,1,1.0
slice_003363.wav,4.0,1,1.0
slice_003364.wav,4.0,1,1.0
slice_003365.wav,4.0,1,1.0
slice_003366.wav,4.0,1,1.0
slice_003367.wav,4.0,1,1.0
slice_003368.wav,4.0,1,1.0
slice_003369.wav,4.0,1,1.0
slice_003370.wav,4.0,1,1.0
slice_003371.wav,4.0,1,1.0
slice_003372.wav,4.0,1,1.0
slice_003373.wav,4.0,1,1.0
slice_003374.wav,4.0,1,1.0
slice_003375.wav,4.0,1,1.0
slice_003376.wav,4.0,1,1.0
slice_003377.wav,4.0,1,1.0
slice_003378.wav,4.0,1,1.0
slice_003379.wav,4.0,1,1.0
slice_003380.wav,4.0,1,1.0
slice_003381.wav,4.0,1,1.0
slice_003382.wav,4.0,1,1.0
slice_003383.wav,4.0,1,1.0
slice_003384.wav,4.0,1,1.0
slice_003385.wav,4.0,1,1.0
slice_003386.wav,4.0,1,1.0
slice_003387.wav,4.0,1,1.0
slice_003388.wav,4.0,1,1.0
slice_003389.wav,4.0,1,1.0
slice_003390.wav,4.0,1,1.0
slice_003391.wav,4.0,1,1.0
slice_003392.wav,4.0,1,1.0
slice_003393.wav,4.0,1,1.0
slice_003394.wav,4.0,1,1.0
slice_003395.wav,4.0,1,1.0
slice_003396.wav,4.0,1,1.0
slice_003397.wav,4.0,1,1.0
slice_003398.wav,4.0,1,1.0
slice_003399.wav,4.0,1,1.0
slice_003400.wav,4.0,1,1.0
slice_003401.wav,4.0,1,1.0
slice_003402.wav,4.0,1,1.0
slice_003403.wav,4.0,1,1.0
slice_003404.wav,4.0,1,1.0
slice_003405.wav,4.0,1,1.0
slice_003406.wav,4.0,1,1.0
slice_003407.wav,4.0,1,1.0
slice_003408.wav,4.0,1,1.0
slice_003409.wav,4.0,1,1.0
slice_003410.wav,4.0,1,1.0
slice_003411.wav,4.0,1,1.0
slice_003412.wav,4.0,1,1.0
slice_003413.wav,4.0,1,1.0
slice_003414.wav,4.0,1,1.0
slice_003415.wav,4.0,1,1.0
slice_003416.wav,4.0,1,1.0
slice_003417.wav,4.0,1,1.0
slice_003418.wav,4.0,1,1.0
slice_003419.wav,4.0,1,1.0
slice_003420.wav,4.0,1,1.0
slice_003421.wav,4.0,1,1.0
slice_003422.wav,4.0,1,1.0
slice_003423.wav,4.0,1,1.0
slice_003424.wav,4.0,1,1.0
slice_003425.wav,4.0,1,1.0
slice_003426.wav,4.0,1,1.0
slice_003427.wav,4.0,1,1.0
slice_003428.wav,4.0,1,1.0
slice_003429.wav,4.0,1,1.0
slice_003430.wav,4.0,1,1.0
slice_003431.wav,4.0,1,1.0
slice_003432.wav,4.0,1,1.0
slice_003433.wav,4.0,1,1.0
slice_003434.wav,4.0,1,1.0
slice_003435.wav,4.0,1,1.0
slice_003436.wav,4.0,1,1.0
slice_003437.wav,4.0,1,1.0
slice_003438.wav,4.0,1,1.0
slice_003439.wav,4.0,1,1.0
slice_003440.wav,4.0,1,1.0
slice_003441.wav,4.0,1,1.0
slice_003442.wav,4.0,1,1.0
slice_003443.wav,4.0,1,1.0
slice_003444.wav,4.0,1,1.0
slice_003445.wav,4.0,1,1.0
slice_003446.wav,4.0,1,1.0
slice_003447.wav,4.0,1,1.0
slice_003448.wav,4.0,1,1.0
slice_003449.wav,4.0,1,1.0
slice_003450.wav,4.0,1,1.0
slice_003451.wav,4.0,1,1.0
slice_003452.wav,4.0,1,1.0
slice_003453.wav,4.0,1,1.0
slice_003454.wav,4.0,1,1.0
slice_003455.wav,4.0,1,1.0
slice_003456.wav,4.0,1,1.0
slice_003457.wav,4.0,1,1.0
slice_003458.wav,4.0,1,1.0
slice_003459.wav,4.0,1,1.0
slice_003460.wav,4.0,1,1.0
slice_003461.wav,4.0,1,1.0
slice_003462.wav,4.0,1,1.0
slice_003463.wav,4.0,1,1.0
slice_003464.wav,4.0,1,1.0
slice_003465.wav,4.0,1,1.0
slice_003466.wav,4.0,1,1.0
slice_003467.wav,4.0,1,1.0
slice_003468.wav,4.0,1,1.0
slice_003469.wav,4.0,1,1.0
slice_003470.wav,4.0,1,1.0
slice_003471.wav,4.0,1,1.0
slice_003472.wav,4.0,1,1.0
slice_003473.wav,4.0,1,1.0
slice_003474.wav,4.0,1,1.0
slice_003475.wav,4.0,1,1.0
slice_003476.wav,4.0,1,1.0
slice_003477.wav,4.0,1,1.0
slice_003478.wav,4.0,1,1.0
slice_003479.wav,4.0,1,1.0
slice_003480.wav,4.0,1,1.0
slice_003481.wav,4.0,1,1.0
slice_003482.wav,4.0,1,1.0
slice_003483.wav,4.0,1,1.0
slice_003484.wav,4.0,1,1.0
slice_003485.wav,4.0,1,1.0
slice_003486.wav,4.0,1,1.0
slice_003487.wav,4.0,1,1.0
slice_003488.wav,4.0,1,1.0
slice_003489.wav,4.0,1,1.0
slice_003490.wav,4.0,1,1.0
slice_003491.wav,4.0,1,1.0
slice_003492.wav,4.0,1,1.0
slice_003493.wav,4.0,1,1.0
slice_003494.wav,4.0,1,1.0
slice_003495.wav,4.0,1,1.0
slice_003496.wav,4.0,1,1.0
slice_003497.wav,4.0,1,1.0
slice_003498.wav,4.0,1,1.0
slice_003499.wav,4.0,1,1.0
slice_003500.wav,4.0,1,1.0
slice_003501.wav,4.0,1,1.0
slice_003502.wav,4.0,1,1.0
slice_003503.wav,4.0,1,1.0
slice_003504.wav,4.0,1,1.0
slice_003505.wav,4.0,1,1.0
slice_003506.wav,4.0,1,1.0
slice_003507.wav,4.0,1,1.0
slice_003508.wav,4.0,1,1.0
slice_003509.wav,4.0,1,1.0
slice_003510.wav,4.0,1,1.0
slice_003511.wav,4.0,1,1.0
slice_003512.wav,4.0,1,1.0
slice_003513.wav,4.0,1,1.0
slice_003514.wav,4.0,1,1.0
slice_003515.wav,4.0,1,1.0
slice_003516.wav,4.0,1,1.0
slice_003517.wav,4.0,1,1.0
slice_003518.wav,4.0,1,1.0
slice_003519.wav,4.0,1,1.0
slice_003520.wav,4.0,1,1.0
slice_003521.wav,4.0,1,1.0
slice_003522.wav,4.0,1,1.0
slice_003523.wav,4.0,1,1.0
slice_003524.wav,4.0,1,1.0
slice_003525.wav,4.0,1,1.0
slice_003526.wav,4.0,1,1.0
slice_003527.wav,4.0,1,1.0
slice_003528.wav,4.0,1,1.0
slice_003529.wav,4.0,1,1.0
slice_003530.wav,4.0,1,1.0
slice_003531.wav,4.0,1,1.0
slice_003532.wav,4.0,1,1.0
slice_003533.wav,4.0,1,1.0
slice_003534.wav,4.0,1,1.0
slice_003535.wav,4.0,1,1.0
slice_003536.wav,4.0,1,1.0
slice_003537.wav,4.0,1,1.0
slice_003538.wav,4.0,1,1.0
slice_003539.wav,4.0,1,1.0
slice_003540.wav,4.0,1,1.0
slice_003541.wav,4.0,1,1.0
slice_003542.wav,4.0,1,1.0
slice_003543.wav,4.0,1,1.0
slice_003544.wav,4.0,1,1.0
slice_003545.wav,4.0,1,1.0
slice_003546.wav,4.0,1,1.0
slice_003547.wav,4.0,1,1.0
slice_003548.wav,4.0,1,1.0
slice_003549.wav,4.0,1,1.0
slice_003550.wav,4.0,1,1.0
slice_003551.wav,4.0,1,1.0
slice_003552.wav,4.0,1,1.0
slice_003553.wav,4.0,1,1.0
slice_003554.wav,4.0,1,1.0
slice_003555.wav,4.0,1,1.0
slice_003556.wav,4.0,1,1.0
slice_003557.wav,4.0,1,1.0
slice_003558.wav,4.0,1,1.0
slice_003559.wav,4.0,1,1.0
slice_003560.wav,4.0,1,1.0
slice_003561.wav,4.0,1,1.0
slice_003562.wav,4.0,1,1.0
slice_003563.wav,4.0,1,1.0
slice_003564.wav,4.0,1,1.0
slice_003565.wav,4.0,1,1.0
slice_003566.wav,4.0,1,1.0
slice_003567.wav,4.0,1,1.0
slice_003568.wav,4.0,1,1.0
slice_003569.wav,4.0,1,1.0
slice_003570.wav,4.0,1,1.0
slice_003571.wav,4.0,1,1.0
slice_003572.wav,4.0,1,1.0
slice_003573.wav,4.0,1,1.0
slice_003574.wav,4.0,1,1.0
slice_003575.wav,4.0,1,1.0
slice_003576.wav,4.0,1,1.0
slice_003577.wav,4.0,1,1.0
slice_003578.wav,4.0,1,1.0
slice_003579.wav,4.0,1,1.0
slice_003580.wav,4.0,1,1.0
slice_003581.wav,4.0,1,1.0
slice_003582.wav,4.0,1,1.0
slice_003583.wav,4.0,1,1.0
slice_003584.wav,4.0,1,1.0
slice_003585.wav,4.0,1,1.0
slice_003586.wav,4.0,1,1.0
slice_003587.wav,4.0,1,1.0
slice_003588.wav,4.0,1,1.0
slice_003589.wav,4.0,1,1.0
slice_003590.wav,4.0,1,1.0
slice_003591.wav,4.0,1,1.0
slice_003592.wav,4.0,1,1.0
slice_003593.wav,4.0,1,1.0
slice_003594.wav,4.0,1,1.0
slice_003595.wav,4.0,1,1.0
slice_003596.wav,4.0,1,1.0
slice_003597.wav,4.0,1,1.0
slice_003598.wav,4.0,1,1.0
slice_003599.wav,4.0,1,1.0
slice_003600.wav,4.0,1,1.0
slice_003601.wav,4.0,1,1.0
slice_003602.wav,4.0,1,1.0
slice_003603.wav,4.0,1,1.0
slice_003604.wav,4.0,1,1.0
slice_003605.wav,4.0,1,1.0
slice_003606.wav,4.0,1,1.0
slice_003607.wav,4.0,1,1.0
slice_003608.wav,4.0,1,1.0
slice_003609.wav,4.0,1,1.0
slice_003610.wav,4.0,1,1.0
slice_003611.wav,4.0,1,1.0
slice_003612.wav,4.0,1,1.0
slice_003613.wav,4.0,1,1.0
slice_003614.wav,4.0,1,1.0
slice_003615.wav,4.0,1,1.0
slice_003616.wav,4.0,1,1.0
slice_003617.wav,4.0,1,1.0
slice_003618.wav,4.0,1,1.0
slice_003619.wav,4.0,1,1.0
slice_003620.wav,4.0,1,1.0
slice_003621.wav,4.0,1,1.0
slice_003622.wav,4.0,1,1.0
slice_003623.wav,4.0,1,1.0
slice_003624.wav,4.0,1,1.0
slice_003625.wav,4.0,1,1.0
slice_003626.wav,4.0,1,1.0
slice_003627.wav,4.0,1,1.0
slice_003628.wav,4.0,1,1.0
slice_003629.wav,4.0,1,1.0
slice_003630.wav,4.0,1,1.0
slice_003631.wav,4.0,1,1.0
slice_003632.wav,4.0,1,1.0
slice_003633.wav,4.0,1,1.0
slice_003634.wav,4.0,1,1.0
slice_003635.wav,4.0,1,1.0
slice_003636.wav,4.0,1,1.0
slice_003637.wav,4.0,1,1.0
slice_003638.wav,4.0,1,1.0
slice_003639.wav,4.0,1,1.0
slice_003640.wav,4.0,1,1.0
slice_003641.wav,4.0,1,1.0
slice_003642.wav,4.0,1,1.0
slice_003643.wav,4.0,1,1.0
slice_003644.wav,4.0,1,1.0
slice_003645.wav,4.0,1,1.0
slice_003646.wav,4.0,1,1.0
slice_003647.wav,4.0,1,1.0
slice_003648.wav,4.0,1,1.0
slice_003649.wav,4.0,1,1.0
slice_003650.wav,4.0,1,1.0
slice_003651.wav,4.0,1,1.0
slice_003652.wav,4.0,1,1.0
slice_003653.wav,4.0,1,1.0
slice_003654.wav,4.0,1,1.0
slice_003655.wav,4.0,1,1.0
slice_003656.wav,4.0,1,1.0
slice_003657.wav,4.0,1,1.0
slice_003658.wav,4.0,1,1.0
slice_003659.wav,4.0,1,1.0
slice_003660.wav,4.0,1,1.0
slice_003661.wav,4.0,1,1.0
slice_003662.wav,4.0,1,1.0
slice_003663.wav,4.0,1,1.0
slice_003664.wav,4.0,1,1.0
slice_003665.wav,4.0,1,1.0
slice_003666.wav,4.0,1,1.0
slice_003667.wav,4.0,1,1.0
slice_003668.wav,4.0,1,1.0
slice_003669.wav,4.0,1,1.0
slice_003670.wav,4.0,1,1.0
slice_003671.wav,4.0,1,1.0
slice_003672.wav,4.0,1,1.0
slice_003673.wav,4.0,1,1.0
slice_003674.wav,4.0,1,1.0
slice_003675.wav,4.0,1,1.0
slice_003676.wav,4.0,1,1.0
slice_003677.wav,4.0,1,1.0
slice_003678.wav,4.0,1,1.0
slice_003679.wav,4.0,1,1.0
slice_003680.wav,4.0,1,1.0
slice_003681.wav,4.0,1,1.0
slice_003682.wav,4.0,1,1.0
slice_003683.wav,4.0,1,1.0
slice_003684.wav,4.0,1,1.0
slice_003685.wav,4.0,1,1.0
slice_003686.wav,4.0,1,1.0
slice_003687.wav,4.0,1,1.0
slice_003688.wav,4.0,1,1.0
slice_003689.wav,4.0,1,1.0
slice_003690.wav,4.0,1,1.0
slice_003691.wav,4.0,1,1.0
slice_003692.wav,4.0,1,1.0
slice_003693.wav,4.0,1,1.0
slice_003694.wav,4.0,1,1.0
slice_003695.wav,4.0,1,1.0
slice_003696.wav,4.0,1,1.0
slice_003697.wav,4.0,1,1.0
slice_003698.wav,4.0,1,1.0
slice_003699.wav,4.0,1,1.0
slice_003700.wav,4.0,1,1.0
slice_003701.wav,4.0,1,1.0
slice_003702.wav,4.0,1,1.0
slice_003703.wav,4.0,1,1.0
slice_003704.wav,4.0,1,1.0
slice_003705.wav,4.0,1,1.0
slice_003706.wav,4.0,1,1.0
slice_003707.wav,4.0,1,1.0
slice_003708.wav,4.0,1,1.0
slice_003709.wav,4.0,1,1.0
slice_003710.wav,4.0,1,1.0
slice_003711.wav,4.0,1,1.0
slice_003712.wav,4.0,1,1.0
slice_003713.wav,4.0,1,1.0
slice_003714.wav,4.0,1,1.0
slice_003715.wav,4.0,1,1.0
slice_003716.wav,4.0,1,1.0
slice_003717.wav,4.0,1,1.0
